match_id,year,round,round_name,date,venue,venue_state,venue_lat,venue_lon,hteam,ateam,hscore,ascore,winner,margin,is_final,is_grand_final
23157,1991,7,Round 7,1991-05-03,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Fitzroy,141,97,North Melbourne,44,0,0
23160,1991,7,Round 7,1991-05-04,Waverley Park,VIC,-37.932,145.188,Essendon,Carlton,115,94,Essendon,21,0,0
23161,1991,7,Round 7,1991-05-04,Princes Park,VIC,-37.7847,144.9614,Hawthorn,West Coast,62,144,West Coast,82,0,0
23159,1991,7,Round 7,1991-05-04,M.C.G.,VIC,-37.82,144.9834,Melbourne,Brisbane Lions,126,113,Melbourne,13,0,0
23158,1991,7,Round 7,1991-05-04,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,Adelaide,162,31,St Kilda,131,0,0
23163,1991,7,Round 7,1991-05-05,S.C.G.,NSW,-33.8917,151.2244,Sydney,Geelong,144,98,Sydney,46,0,0
23162,1991,7,Round 7,1991-05-05,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,Richmond,133,101,Western Bulldogs,32,0,0
23111,1991,8,Round 8,1991-05-11,Windy Hill,VIC,-37.7468,144.918,Essendon,West Coast,87,94,West Coast,7,0,0
23114,1991,8,Round 8,1991-05-11,Kardinia Park,VIC,-38.1581,144.3544,Geelong,North Melbourne,119,150,North Melbourne,31,0,0
23110,1991,8,Round 8,1991-05-11,Waverley Park,VIC,-37.932,145.188,Hawthorn,Carlton,122,78,Hawthorn,44,0,0
23113,1991,8,Round 8,1991-05-11,M.C.G.,VIC,-37.82,144.9834,Melbourne,Western Bulldogs,121,82,Melbourne,39,0,0
23112,1991,8,Round 8,1991-05-11,Princes Park,VIC,-37.7847,144.9614,Fitzroy,Sydney,70,147,Sydney,77,0,0
23115,1991,8,Round 8,1991-05-12,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,St Kilda,79,148,St Kilda,69,0,0
23116,1991,8,Round 8,1991-05-12,M.C.G.,VIC,-37.82,144.9834,Richmond,Collingwood,159,102,Richmond,57,0,0
23089,1991,9,Round 9,1991-05-17,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Adelaide,120,118,North Melbourne,2,0,0
23091,1991,9,Round 9,1991-05-18,Princes Park,VIC,-37.7847,144.9614,Carlton,Richmond,93,81,Carlton,12,0,0
23092,1991,9,Round 9,1991-05-18,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Geelong,90,132,Geelong,42,0,0
23093,1991,9,Round 9,1991-05-18,Waverley Park,VIC,-37.932,145.188,Hawthorn,Essendon,103,87,Hawthorn,16,0,0
23090,1991,9,Round 9,1991-05-18,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,Brisbane Lions,101,96,Western Bulldogs,5,0,0
23094,1991,9,Round 9,1991-05-19,S.C.G.,NSW,-33.8917,151.2244,Sydney,St Kilda,113,119,St Kilda,6,0,0
23095,1991,9,Round 9,1991-05-19,Subiaco,WA,-31.9442,115.8262,West Coast,Fitzroy,125,26,West Coast,99,0,0
23136,1991,10,Round 10,1991-05-24,Football Park,SA,-34.8617,138.5564,Adelaide,Melbourne,106,72,Adelaide,34,0,0
23137,1991,10,Round 10,1991-05-25,Waverley Park,VIC,-37.932,145.188,Collingwood,Hawthorn,108,151,Hawthorn,43,0,0
23140,1991,10,Round 10,1991-05-25,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Western Bulldogs,141,127,North Melbourne,14,0,0
23138,1991,10,Round 10,1991-05-25,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,Essendon,81,109,Essendon,28,0,0
23139,1991,10,Round 10,1991-05-25,Princes Park,VIC,-37.7847,144.9614,Fitzroy,Geelong,127,106,Fitzroy,21,0,0
23141,1991,10,Round 10,1991-05-26,Carrara,QLD,-28.0067,153.3672,Brisbane Lions,Richmond,75,82,Richmond,7,0,0
23142,1991,10,Round 10,1991-05-26,Subiaco,WA,-31.9442,115.8262,West Coast,Sydney,106,72,West Coast,34,0,0
23001,1991,11,Round 11,1991-06-01,Windy Hill,VIC,-37.7468,144.918,Essendon,Melbourne,86,80,Essendon,6,0,0
22999,1991,11,Round 11,1991-06-01,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Adelaide,177,93,Geelong,84,0,0
23002,1991,11,Round 11,1991-06-01,Princes Park,VIC,-37.7847,144.9614,Hawthorn,St Kilda,77,103,St Kilda,26,0,0
23000,1991,11,Round 11,1991-06-01,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Collingwood,130,114,North Melbourne,16,0,0
23003,1991,11,Round 11,1991-06-01,Waverley Park,VIC,-37.932,145.188,Richmond,West Coast,80,117,West Coast,37,0,0
23004,1991,11,Round 11,1991-06-02,S.C.G.,NSW,-33.8917,151.2244,Sydney,Brisbane Lions,121,168,Brisbane Lions,47,0,0
23005,1991,11,Round 11,1991-06-02,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,Carlton,57,16,Western Bulldogs,41,0,0
23071,1991,12,Round 12,1991-06-08,Waverley Park,VIC,-37.932,145.188,Carlton,Collingwood,82,62,Carlton,20,0,0
23072,1991,12,Round 12,1991-06-08,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,Sydney,35,35,Draw,0,0,0
23073,1991,12,Round 12,1991-06-09,Carrara,QLD,-28.0067,153.3672,Brisbane Lions,West Coast,93,145,West Coast,52,0,0
23074,1991,12,Round 12,1991-06-09,Football Park,SA,-34.8617,138.5564,Adelaide,Fitzroy,50,47,Adelaide,3,0,0
23075,1991,12,Round 12,1991-06-10,Princes Park,VIC,-37.7847,144.9614,Hawthorn,Geelong,96,136,Geelong,40,0,0
23076,1991,12,Round 12,1991-06-10,M.C.G.,VIC,-37.82,144.9834,Melbourne,Richmond,90,96,Richmond,6,0,0
23077,1991,12,Round 12,1991-06-10,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,North Melbourne,101,66,St Kilda,35,0,0
23036,1991,13,Round 13,1991-06-14,W.A.C.A.,WA,-31.9598,115.8804,West Coast,Western Bulldogs,165,47,West Coast,118,0,0
23039,1991,13,Round 13,1991-06-15,Waverley Park,VIC,-37.932,145.188,Essendon,Collingwood,74,76,Collingwood,2,0,0
23038,1991,13,Round 13,1991-06-15,Princes Park,VIC,-37.7847,144.9614,Hawthorn,Brisbane Lions,149,62,Hawthorn,87,0,0
23037,1991,13,Round 13,1991-06-15,M.C.G.,VIC,-37.82,144.9834,Richmond,Adelaide,47,85,Adelaide,38,0,0
23042,1991,13,Round 13,1991-06-16,M.C.G.,VIC,-37.82,144.9834,Melbourne,Geelong,104,134,Geelong,30,0,0
23040,1991,13,Round 13,1991-06-16,S.C.G.,NSW,-33.8917,151.2244,Sydney,Carlton,124,110,Sydney,14,0,0
23041,1991,13,Round 13,1991-06-16,North Hobart,TAS,-42.8694,147.3127,Fitzroy,St Kilda,98,111,St Kilda,13,0,0
23117,1991,14,Round 14,1991-06-21,M.C.G.,VIC,-37.82,144.9834,Richmond,North Melbourne,128,172,North Melbourne,44,0,0
23118,1991,14,Round 14,1991-06-22,Princes Park,VIC,-37.7847,144.9614,Carlton,West Coast,83,80,Carlton,3,0,0
23119,1991,14,Round 14,1991-06-22,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Sydney,143,44,Collingwood,99,0,0
23120,1991,14,Round 14,1991-06-22,Windy Hill,VIC,-37.7468,144.918,Essendon,Fitzroy,122,83,Essendon,39,0,0
23122,1991,14,Round 14,1991-06-22,Waverley Park,VIC,-37.932,145.188,Melbourne,Hawthorn,77,127,Hawthorn,50,0,0
23121,1991,14,Round 14,1991-06-22,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,Western Bulldogs,102,69,St Kilda,33,0,0
23123,1991,14,Round 14,1991-06-23,Football Park,SA,-34.8617,138.5564,Adelaide,Brisbane Lions,156,90,Adelaide,66,0,0
23150,1991,15,Round 15,1991-06-28,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Hawthorn,115,179,Hawthorn,64,0,0
23151,1991,15,Round 15,1991-06-29,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Adelaide,160,37,Collingwood,123,0,0
23154,1991,15,Round 15,1991-06-29,Waverley Park,VIC,-37.932,145.188,Geelong,Richmond,131,98,Geelong,33,0,0
23153,1991,15,Round 15,1991-06-29,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,Essendon,89,43,Western Bulldogs,46,0,0
23152,1991,15,Round 15,1991-06-29,Princes Park,VIC,-37.7847,144.9614,Fitzroy,Carlton,41,60,Carlton,19,0,0
23155,1991,15,Round 15,1991-06-30,S.C.G.,NSW,-33.8917,151.2244,Sydney,Melbourne,94,177,Melbourne,83,0,0
23156,1991,15,Round 15,1991-06-30,Subiaco,WA,-31.9442,115.8262,West Coast,St Kilda,137,93,West Coast,44,0,0
23144,1991,16,Round 16,1991-07-06,Princes Park,VIC,-37.7847,144.9614,Carlton,North Melbourne,89,95,North Melbourne,6,0,0
23145,1991,16,Round 16,1991-07-06,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Western Bulldogs,133,80,Collingwood,53,0,0
23143,1991,16,Round 16,1991-07-06,Waverley Park,VIC,-37.932,145.188,Hawthorn,Adelaide,158,95,Hawthorn,63,0,0
23146,1991,16,Round 16,1991-07-06,M.C.G.,VIC,-37.82,144.9834,Melbourne,West Coast,76,100,West Coast,24,0,0
23147,1991,16,Round 16,1991-07-07,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Fitzroy,170,105,Brisbane Lions,65,0,0
23148,1991,16,Round 16,1991-07-07,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Essendon,99,75,Geelong,24,0,0
23149,1991,16,Round 16,1991-07-07,M.C.G.,VIC,-37.82,144.9834,Richmond,St Kilda,96,124,St Kilda,28,0,0
23014,1991,17,Round 17,1991-07-12,W.A.C.A.,WA,-31.9598,115.8804,West Coast,Collingwood,135,54,West Coast,81,0,0
23015,1991,17,Round 17,1991-07-13,Princes Park,VIC,-37.7847,144.9614,Carlton,Adelaide,48,55,Adelaide,7,0,0
23017,1991,17,Round 17,1991-07-13,Windy Hill,VIC,-37.7468,144.918,Essendon,Richmond,43,60,Richmond,17,0,0
23018,1991,17,Round 17,1991-07-13,M.C.G.,VIC,-37.82,144.9834,Melbourne,Fitzroy,92,55,Melbourne,37,0,0
23016,1991,17,Round 17,1991-07-13,Waverley Park,VIC,-37.932,145.188,North Melbourne,Brisbane Lions,103,90,North Melbourne,13,0,0
23019,1991,17,Round 17,1991-07-13,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,Geelong,67,116,Geelong,49,0,0
23020,1991,17,Round 17,1991-07-14,S.C.G.,NSW,-33.8917,151.2244,Sydney,Hawthorn,103,114,Hawthorn,11,0,0
23030,1991,18,Round 18,1991-07-20,Windy Hill,VIC,-37.7468,144.918,Essendon,North Melbourne,123,49,Essendon,74,0,0
23031,1991,18,Round 18,1991-07-20,Waverley Park,VIC,-37.932,145.188,Richmond,Hawthorn,88,94,Hawthorn,6,0,0
23032,1991,18,Round 18,1991-07-20,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,Melbourne,110,111,Melbourne,1,0,0
23029,1991,18,Round 18,1991-07-20,Princes Park,VIC,-37.7847,144.9614,Fitzroy,Collingwood,111,124,Collingwood,13,0,0
23035,1991,18,Round 18,1991-07-21,Football Park,SA,-34.8617,138.5564,Adelaide,Sydney,118,122,Sydney,4,0,0
23033,1991,18,Round 18,1991-07-21,Carrara,QLD,-28.0067,153.3672,Brisbane Lions,Carlton,100,93,Brisbane Lions,7,0,0
23034,1991,18,Round 18,1991-07-21,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Western Bulldogs,136,68,Geelong,68,0,0
23050,1991,19,Round 19,1991-07-26,M.C.G.,VIC,-37.82,144.9834,North Melbourne,West Coast,85,82,North Melbourne,3,0,0
23052,1991,19,Round 19,1991-07-27,Princes Park,VIC,-37.7847,144.9614,Carlton,Melbourne,68,80,Melbourne,12,0,0
23053,1991,19,Round 19,1991-07-27,Waverley Park,VIC,-37.932,145.188,Collingwood,St Kilda,85,53,Collingwood,32,0,0
23051,1991,19,Round 19,1991-07-27,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Brisbane Lions,159,58,Geelong,101,0,0
23054,1991,19,Round 19,1991-07-27,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,Fitzroy,108,51,Western Bulldogs,57,0,0
23055,1991,19,Round 19,1991-07-28,S.C.G.,NSW,-33.8917,151.2244,Sydney,Richmond,99,92,Sydney,7,0,0
23056,1991,19,Round 19,1991-07-28,Football Park,SA,-34.8617,138.5564,Adelaide,Essendon,108,81,Adelaide,27,0,0
23164,1991,20,Round 20,1991-08-03,Princes Park,VIC,-37.7847,144.9614,Carlton,Geelong,105,103,Carlton,2,0,0
23165,1991,20,Round 20,1991-08-03,Windy Hill,VIC,-37.7468,144.918,Essendon,Sydney,151,84,Essendon,67,0,0
23166,1991,20,Round 20,1991-08-03,Waverley Park,VIC,-37.932,145.188,Hawthorn,Western Bulldogs,83,69,Hawthorn,14,0,0
23167,1991,20,Round 20,1991-08-03,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Melbourne,88,140,Melbourne,52,0,0
23168,1991,20,Round 20,1991-08-03,Carrara,QLD,-28.0067,153.3672,Brisbane Lions,Collingwood,71,172,Collingwood,101,0,0
23170,1991,20,Round 20,1991-08-04,Football Park,SA,-34.8617,138.5564,Adelaide,West Coast,80,95,West Coast,15,0,0
23169,1991,20,Round 20,1991-08-04,M.C.G.,VIC,-37.82,144.9834,Richmond,Fitzroy,97,156,Fitzroy,59,0,0
23021,1991,21,Round 21,1991-08-09,W.A.C.A.,WA,-31.9598,115.8804,West Coast,Geelong,82,81,West Coast,1,0,0
23023,1991,21,Round 21,1991-08-10,Windy Hill,VIC,-37.7468,144.918,Essendon,Brisbane Lions,157,112,Essendon,45,0,0
23026,1991,21,Round 21,1991-08-10,Princes Park,VIC,-37.7847,144.9614,Hawthorn,Fitzroy,195,69,Hawthorn,126,0,0
23025,1991,21,Round 21,1991-08-10,M.C.G.,VIC,-37.82,144.9834,Melbourne,Collingwood,55,127,Collingwood,72,0,0
23024,1991,21,Round 21,1991-08-10,Waverley Park,VIC,-37.932,145.188,St Kilda,Carlton,155,101,St Kilda,54,0,0
23022,1991,21,Round 21,1991-08-10,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,Adelaide,64,40,Western Bulldogs,24,0,0
23027,1991,21,Round 21,1991-08-11,S.C.G.,NSW,-33.8917,151.2244,Sydney,North Melbourne,100,136,North Melbourne,36,0,0
23103,1991,22,Round 22,1991-08-16,Football Park,SA,-34.8617,138.5564,Adelaide,St Kilda,81,132,St Kilda,51,0,0
23104,1991,22,Round 22,1991-08-17,Waverley Park,VIC,-37.932,145.188,Carlton,Essendon,84,88,Essendon,4,0,0
23107,1991,22,Round 22,1991-08-17,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Sydney,115,88,Geelong,27,0,0
23106,1991,22,Round 22,1991-08-17,M.C.G.,VIC,-37.82,144.9834,Richmond,Western Bulldogs,95,78,Richmond,17,0,0
23105,1991,22,Round 22,1991-08-17,Princes Park,VIC,-37.7847,144.9614,Fitzroy,North Melbourne,148,147,Fitzroy,1,0,0
23108,1991,22,Round 22,1991-08-18,Gabba,QLD,-27.4858,153.0381,Brisbane Lions,Melbourne,91,103,Melbourne,12,0,0
23109,1991,22,Round 22,1991-08-18,Subiaco,WA,-31.9442,115.8262,West Coast,Hawthorn,99,75,West Coast,24,0,0
23007,1991,23,Round 23,1991-08-23,S.C.G.,NSW,-33.8917,151.2244,Sydney,Fitzroy,140,94,Sydney,46,0,0
23009,1991,23,Round 23,1991-08-24,Princes Park,VIC,-37.7847,144.9614,Carlton,Hawthorn,58,156,Hawthorn,98,0,0
23010,1991,23,Round 23,1991-08-24,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Richmond,126,93,Collingwood,33,0,0
23011,1991,23,Round 23,1991-08-24,Waverley Park,VIC,-37.932,145.188,North Melbourne,Geelong,58,90,Geelong,32,0,0
23008,1991,23,Round 23,1991-08-24,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,Brisbane Lions,174,54,St Kilda,120,0,0
23013,1991,23,Round 23,1991-08-25,Subiaco,WA,-31.9442,115.8262,West Coast,Essendon,115,52,West Coast,63,0,0
23012,1991,23,Round 23,1991-08-25,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,Melbourne,45,56,Melbourne,11,0,0
23084,1991,24,Round 24,1991-08-31,Waverley Park,VIC,-37.932,145.188,Essendon,Hawthorn,63,143,Hawthorn,80,0,0
23083,1991,24,Round 24,1991-08-31,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Collingwood,107,66,Geelong,41,0,0
23082,1991,24,Round 24,1991-08-31,M.C.G.,VIC,-37.82,144.9834,Richmond,Carlton,138,123,Richmond,15,0,0
23086,1991,24,Round 24,1991-08-31,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,Sydney,158,119,St Kilda,39,0,0
23085,1991,24,Round 24,1991-08-31,Princes Park,VIC,-37.7847,144.9614,Fitzroy,West Coast,99,89,Fitzroy,10,0,0
23087,1991,24,Round 24,1991-08-31,Carrara,QLD,-28.0067,153.3672,Brisbane Lions,Western Bulldogs,62,98,Western Bulldogs,36,0,0
23088,1991,24,Round 24,1991-09-01,Football Park,SA,-34.8617,138.5564,Adelaide,North Melbourne,180,107,Adelaide,73,0,0
23124,1991,25,Finals Week 1,1991-09-07,Waverley Park,VIC,-37.932,145.188,Melbourne,Essendon,113,75,Melbourne,38,1,0
23125,1991,25,Finals Week 1,1991-09-08,Waverley Park,VIC,-37.932,145.188,Geelong,St Kilda,104,97,Geelong,7,1,0
23126,1991,25,Finals Week 1,1991-09-08,Subiaco,WA,-31.9442,115.8262,West Coast,Hawthorn,101,124,Hawthorn,23,1,0
23134,1991,26,Semi-Finals,1991-09-14,Waverley Park,VIC,-37.932,145.188,Hawthorn,Geelong,95,93,Hawthorn,2,1,0
23135,1991,26,Semi-Finals,1991-09-15,Waverley Park,VIC,-37.932,145.188,West Coast,Melbourne,117,79,West Coast,38,1,0
23028,1991,27,Preliminary Finals,1991-09-21,Waverley Park,VIC,-37.932,145.188,Geelong,West Coast,64,79,West Coast,15,1,0
23006,1991,28,Grand Final,1991-09-28,Waverley Park,VIC,-37.932,145.188,Hawthorn,West Coast,139,86,Hawthorn,53,1,1
22877,1992,1,Round 1,1992-03-21,Waverley Park,VIC,-37.932,145.188,Hawthorn,Geelong,141,121,Hawthorn,20,0,0
22878,1992,1,Round 1,1992-03-21,Carrara,QLD,-28.0067,153.3672,Brisbane Lions,Carlton,68,92,Carlton,24,0,0
22880,1992,1,Round 1,1992-03-22,Football Park,SA,-34.8617,138.5564,Adelaide,Western Bulldogs,87,114,Western Bulldogs,27,0,0
22879,1992,1,Round 1,1992-03-22,Waverley Park,VIC,-37.932,145.188,St Kilda,Essendon,128,111,St Kilda,17,0,0
22964,1992,2,Round 2,1992-03-28,Princes Park,VIC,-37.7847,144.9614,Carlton,Hawthorn,115,89,Carlton,26,0,0
22963,1992,2,Round 2,1992-03-28,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Brisbane Lions,154,88,Collingwood,66,0,0
22965,1992,2,Round 2,1992-03-28,M.C.G.,VIC,-37.82,144.9834,Melbourne,Geelong,113,105,Melbourne,8,0,0
22966,1992,2,Round 2,1992-03-28,Waverley Park,VIC,-37.932,145.188,Richmond,North Melbourne,65,131,North Melbourne,66,0,0
22967,1992,2,Round 2,1992-03-29,M.C.G.,VIC,-37.82,144.9834,Essendon,Fitzroy,98,150,Fitzroy,52,0,0
22969,1992,2,Round 2,1992-03-29,S.C.G.,NSW,-33.8917,151.2244,Sydney,West Coast,98,95,Sydney,3,0,0
22968,1992,2,Round 2,1992-03-29,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,St Kilda,108,76,Western Bulldogs,32,0,0
22850,1992,3,Round 3,1992-04-04,Victoria Park,VIC,-37.8067,144.9919,Collingwood,Sydney,116,97,Collingwood,19,0,0
22849,1992,3,Round 3,1992-04-04,Princes Park,VIC,-37.7847,144.9614,Melbourne,Adelaide,95,104,Adelaide,9,0,0
22851,1992,3,Round 3,1992-04-04,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Hawthorn,75,101,Hawthorn,26,0,0
22852,1992,3,Round 3,1992-04-05,Carrara,QLD,-28.0067,153.3672,Brisbane Lions,Fitzroy,82,58,Brisbane Lions,24,0,0
22854,1992,3,Round 3,1992-04-05,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Richmond,198,72,Geelong,126,0,0
22855,1992,3,Round 3,1992-04-05,Subiaco,WA,-31.9442,115.8262,West Coast,St Kilda,113,80,West Coast,33,0,0
22853,1992,3,Round 3,1992-04-05,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,Essendon,69,91,Essendon,22,0,0
22911,1992,4,Round 4,1992-04-10,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Carlton,110,125,Carlton,15,0,0
22913,1992,4,Round 4,1992-04-11,Waverley Park,VIC,-37.932,145.188,Essendon,Collingwood,115,124,Collingwood,9,0,0
22915,1992,4,Round 4,1992-04-11,M.C.G.,VIC,-37.82,144.9834,Richmond,Melbourne,119,69,Richmond,50,0,0
22914,1992,4,Round 4,1992-04-11,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,Hawthorn,108,98,St Kilda,10,0,0
22912,1992,4,Round 4,1992-04-11,Princes Park,VIC,-37.7847,144.9614,Fitzroy,Adelaide,130,97,Fitzroy,33,0,0
22916,1992,4,Round 4,1992-04-12,S.C.G.,NSW,-33.8917,151.2244,Sydney,Western Bulldogs,119,165,Western Bulldogs,46,0,0
22917,1992,4,Round 4,1992-04-12,Subiaco,WA,-31.9442,115.8262,West Coast,Geelong,107,131,Geelong,24,0,0
22978,1992,5,Round 5,1992-04-18,Princes Park,VIC,-37.7847,144.9614,Carlton,Sydney,73,94,Sydney,21,0,0
22979,1992,5,Round 5,1992-04-18,Waverley Park,VIC,-37.932,145.188,Hawthorn,Essendon,114,141,Essendon,27,0,0
22980,1992,5,Round 5,1992-04-18,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Western Bulldogs,101,140,Western Bulldogs,39,0,0
22981,1992,5,Round 5,1992-04-18,Carrara,QLD,-28.0067,153.3672,Brisbane Lions,West Coast,92,92,Draw,0,0,0
22982,1992,5,Round 5,1992-04-19,Football Park,SA,-34.8617,138.5564,Adelaide,Richmond,151,117,Adelaide,34,0,0
22983,1992,5,Round 5,1992-04-20,M.C.G.,VIC,-37.82,144.9834,Melbourne,Collingwood,98,131,Collingwood,33,0,0
22984,1992,5,Round 5,1992-04-20,Princes Park,VIC,-37.7847,144.9614,Fitzroy,St Kilda,108,128,St Kilda,20,0,0
22925,1992,6,Round 6,1992-04-24,S.C.G.,NSW,-33.8917,151.2244,Sydney,North Melbourne,76,125,North Melbourne,49,0,0
22926,1992,6,Round 6,1992-04-25,Princes Park,VIC,-37.7847,144.9614,Carlton,St Kilda,121,113,Carlton,8,0,0
22927,1992,6,Round 6,1992-04-25,Waverley Park,VIC,-37.932,145.188,Collingwood,Hawthorn,111,135,Hawthorn,24,0,0
22928,1992,6,Round 6,1992-04-25,M.C.G.,VIC,-37.82,144.9834,Essendon,Melbourne,124,123,Essendon,1,0,0
22931,1992,6,Round 6,1992-04-26,Football Park,SA,-34.8617,138.5564,Adelaide,Brisbane Lions,134,74,Adelaide,60,0,0
22929,1992,6,Round 6,1992-04-26,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Fitzroy,175,77,Geelong,98,0,0
22930,1992,6,Round 6,1992-04-26,M.C.G.,VIC,-37.82,144.9834,Richmond,West Coast,96,97,West Coast,1,0,0
22898,1992,7,Round 7,1992-05-02,Victoria Park,VIC,-37.8067,144.9919,Collingwood,North Melbourne,116,66,Collingwood,50,0,0
22899,1992,7,Round 7,1992-05-02,Waverley Park,VIC,-37.932,145.188,Hawthorn,Richmond,172,93,Hawthorn,79,0,0
22900,1992,7,Round 7,1992-05-02,M.C.G.,VIC,-37.82,144.9834,Melbourne,Sydney,96,96,Draw,0,0,0
22897,1992,7,Round 7,1992-05-02,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,Adelaide,139,65,St Kilda,74,0,0
22901,1992,7,Round 7,1992-05-03,Carrara,QLD,-28.0067,153.3672,Brisbane Lions,Geelong,75,239,Geelong,164,0,0
22902,1992,7,Round 7,1992-05-03,M.C.G.,VIC,-37.82,144.9834,Western Bulldogs,Carlton,128,72,Western Bulldogs,56,0,0
22903,1992,7,Round 7,1992-05-03,North Hobart,TAS,-42.8694,147.3127,Fitzroy,West Coast,102,82,Fitzroy,20,0,0
22932,1992,8,Round 8,1992-05-07,M.C.G.,VIC,-37.82,144.9834,Collingwood,Carlton,72,105,Carlton,33,0,0
22933,1992,8,Round 8,1992-05-08,S.C.G.,NSW,-33.8917,151.2244,Sydney,Brisbane Lions,135,61,Sydney,74,0,0
22934,1992,8,Round 8,1992-05-09,Kardinia Park,VIC,-38.1581,144.3544,Geelong,Adelaide,210,87,Geelong,123,0,0
22935,1992,8,Round 8,1992-05-09,Princes Park,VIC,-37.7847,144.9614,North Melbourne,Essendon,132,80,North Melbourne,52,0,0
22936,1992,8,Round 8,1992-05-09,M.C.G.,VIC,-37.82,144.9834,Richmond,Fitzroy,102,161,Fitzroy,59,0,0
22937,1992,8,Round 8,1992-05-09,Waverley Park,VIC,-37.932,145.188,St Kilda,Melbourne,125,65,St Kilda,60,0,0
22938,1992,8,Round 8,1992-05-10,Subiaco,WA,-31.9442,115.8262,West Coast,Western Bulldogs,133,74,West Coast,59,0,0
22890,1992,9,Round 9,1992-05-15,M.C.G.,VIC,-37.82,144.9834,North Melbourne,Fitzroy,66,105,Fitzroy,39,0,0
22891,1992,9,Round 9,1992-05-16,Princes Park,VIC,-37.7847,144.9614,Carlton,West Coast,82,106,West Coast,24,0,0
22892,1992,9,Round 9,1992-05-16,M.C.G.,VIC,-37.82,144.9834,Essendon,Geelong,124,181,Geelong,57,0,0
22893,1992,9,Round 9,1992-05-16,Waverley Park,VIC,-37.932,145.188,Hawthorn,Melbourne,120,48,Hawthorn,72,0,0
22894,1992,9,Round 9,1992-05-17,Carrara,QLD,-28.0067,153.3672,Brisbane Lions,Western Bulldogs,42,84,Western Bulldogs,42,0,0
22895,1992,9,Round 9,1992-05-17,M.C.G.,VIC,-37.82,144.9834,Richmond,Sydney,134,102,Richmond,32,0,0
22896,1992,9,Round 9,1992-05-17,Football Park,SA,-34.8617,138.5564,Adelaide,Collingwood,64,69,Collingwood,5,0,0
22841,1992,10,Round 10,1992-05-22,W.A.C.A.,WA,-31.9598,115.8804,West Coast,Adelaide,118,78,West Coast,40,0,0
22843,1992,10,Round 10,1992-05-23,Princes Park,VIC,-37.7847,144.9614,Carlton,Essendon,116,64,Carlton,52,0,0
22844,1992,10,Round 10,1992-05-23,Waverley Park,VIC,-37.932,145.188,Geelong,Collingwood,66,81,Collingwood,15,0,0
22846,1992,10,Round 10,1992-05-23,M.C.G.,VIC,-37.82,144.9834,Melbourne,North Melbourne,140,104,Melbourne,36,0,0
22842,1992,10,Round 10,1992-05-23,Moorabbin Oval,VIC,-37.9405,145.0394,St Kilda,Brisbane Lions,168,60,St Kilda,108,0,0
22845,1992,10,Round 10,1992-05-23,Western Oval,VIC,-37.7986,144.8865,Western Bulldogs,Richmond,107,90,Western Bulldogs,17,0,0
22847,1992,10,Round 10,1992-05-24,S.C.G.,NSW,-33.8917,151.2244,Sydney,Hawthorn,85,146,Hawthorn,61,0,0
